l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
75719,48926,16590,220000,3,,,Bergrheinfeld - Raitersaich,,278,231.300466052144,,,,,'','SRID=4326;LINESTRING(10.1626630874632 49.9862934714093,10.1602434314727 49.9891799383289)'
76132,51028,49019,220000,,,,,,,301.978979537137,,,,,'','SRID=4326;LINESTRING(7.64322486508725 51.8879707983047,7.63897718126629 51.8886904017276)'
76291,55032,26293,220000,6,2,50,,TenneT,2010,1298.18170571001,,,,,'','SRID=4326;LINESTRING(9.58262540008364 51.3345117894972,9.56708385871398 51.3252377865318)'
76495,48295,48304,220000,3,2,50,294,50Hertz Transmission,294,240.416957003202,,,,,'','SRID=4326;LINESTRING(13.211523602198 52.680937765612,13.2086783681986 52.6796245910322)'
76641,48279,48281,380000,3,3,50,518,50Hertz,518,258.256943753995,,,,,'','SRID=4326;LINESTRING(13.5164494490386 52.6186499651463,13.5148195457871 52.6207601089547)'
77056,69531,54549,220000;110000,9,1,50,220 kV Windesheim; 110 kV Kreuznach Ost|West,RWE,2362,9071.93140203248,,,,,'','SRID=4326;LINESTRING(7.79253396742881 49.8104357843708,7.81719898104836 49.8899005875659)'
77263,50217,23881,380000,6,2,50,305 Emsland Ost/West,TenneT,305,12800.6385418048,,,,,'','SRID=4326;LINESTRING(7.19159200509363 52.8724919964543,7.25794423106007 52.9812483934163)'
77337,50211,50210,380000;110000,9,,,,,,4546.24703239342,,,,,'','SRID=4326;LINESTRING(8.31164312203185 49.0123617812239,8.32352271284363 49.0435286779686)'
77510,49459,16750,220000;110000,6,2,50,,TenneT;EON_Netz,2008,12143.8903056627,,,,,'','SRID=4326;LINESTRING(9.77459034573439 52.5706144161753,9.88747437008353 52.4944890164256)'
78363,51722,51627,220000,3,2,50,220-kV Amelsbüren,Amprion,2643,335.862170581339,,,,,'','SRID=4326;LINESTRING(7.31174589642645 52.4672475154214,7.31021130442659 52.4643669907568)'
78845,54862,54850,380000,6,3,50,3026 Mecklar - Vieselbach/Eisenach,TenneT,3026,7796.60102463773,,,,,'','SRID=4326;LINESTRING(9.87966260142518 50.9900611866805,9.98346302233672 50.9836621788255)'
78883,50198,49744,220000;110000,6;6,,,,EON_Netz,,3583.82384003345,,,,,'','SRID=4326;LINESTRING(9.45081739507535 53.6524280775149,9.44332849987776 53.6205294994561)'
79399,48877,48876,380000;220000,3;6,4;2,50,,E.ON Westfalen Weser,,377.416210281519,,,,,'','SRID=4326;LINESTRING(8.63411755794769 52.0032844120102,8.63365016450537 51.9998936777847)'
79635,48803,48809,220000,6,2,,Pfalzdorf TR211+TR212,RWE,2444,289.583635867077,,,,,'','SRID=4326;LINESTRING(6.67950854519116 51.6515834911858,6.67761175246875 51.653915895664)'
80442,51371,54762,220000;110000,6,,,,RWE,,2712.94858461383,,,,,'','SRID=4326;LINESTRING(7.98138137058103 50.850486006019,7.94299078893584 50.8488866780788)'
80661,51898,50523,380000,3,4,,,Lechwerke,12A,208.124644523781,,,,,'','SRID=4326;LINESTRING(11.0316811660641 48.3952091779948,11.0317064087236 48.3970926799858)'
80915,62516,62061,380000,6,4,,'467, 468',50Hertz,,4222.46659861234,,,,,'','SRID=4326;LINESTRING(11.0090904231306 50.7548854912791,10.9996629635499 50.7893879666169)'
81022,54581,54576,0,3,2,50,,RWE,,667.575388026879,,,,,'','SRID=4326;LINESTRING(8.41949737032603 49.6377579874862,8.4269422480747 49.6341822117832)'
82231,49971,49972,380000;220000,9,4;2,,Donau Ost;Donau West;Iller Ltg.,RWE,4528,1190.91841769665,,,,,'','SRID=4326;LINESTRING(10.0648626041658 48.2723967965497,10.0763383124259 48.2648958880007)'
82696,16812,49379,110000,2,1,16.7,Amstetten - Plochingen,DB_Energie,,120.808131388928,,,,,'','SRID=4326;LINESTRING(9.39174691513401 48.7190550495896,9.39407791526826 48.7181751767291)'
83365,16330,49124,110000,6,2,50,110 kV Alfter West; Bonn Ost,RWE,4501,6039.09486007447,,,,,'','SRID=4326;LINESTRING(7.03046449939298 50.7515728107656,6.97464302492942 50.7941754927456)'
83540,51849,34275,110000,6,1,,110kV Iserlohn 1+2,Stadtwerke Iserlohn,,12769.5287513503,,,,,'','SRID=4326;LINESTRING(7.67741097187665 51.3894973975317,7.50860475196543 51.4035597404569)'
84538,51907,51908,220000;110000,12,2;1,50,,RWE,2388,7309.10581924926,,,,,'','SRID=4326;LINESTRING(6.61324494707879 51.2614198864283,6.53964489787253 51.2969850039936)'
84728,24767,54774,220000,6,4,50,,EnBW,5220,135.952372177132,,,,,'','SRID=4326;LINESTRING(8.5443261879887 49.435602491052,8.54774319590668 49.4354669848306)'
85182,70461,50393,380000,12,4,50,,,,610.825594300766,,,,,'','SRID=4326;LINESTRING(8.41527972464906 49.7093172032355,8.42696111269567 49.7075076778531)'
86266,48866,16681,110000,6,2,50,,,,886.086430399024,,,,,'','SRID=4326;LINESTRING(6.28701555327532 50.8305666942708,6.3009026536884 50.8288858958718)'
86436,53151,53779,220000,3,2,50,,,2340,38.3641520381741,,,,,'','SRID=4326;LINESTRING(6.79652920264451 49.3338440757709,6.79702749813261 49.3336986067436)'
86568,49213,49289,380000;220000,12,,,,,,1198.43122544597,,,,,'','SRID=4326;LINESTRING(9.39054017001634 48.6830158786037,9.38432176212508 48.6929878116812)'
87561,50975,16519,380000,6,4,50,Leitung 3012,TenneT,3012,28765.22151635,,,,,'','SRID=4326;LINESTRING(9.23187011256161 51.810119094224,9.38975028285151 52.0263153482802)'
87771,50998,50999,380000,3,4,50,380kV Sauerland Süd,RWE,4331,301.554573150108,,,,,'','SRID=4326;LINESTRING(8.19278028942536 51.1862723938824,8.19365686547961 51.1889378778491)'
88228,49073,49072,220000;110000,6,1,,Gladbeck West+Hugo Ost,RWE,2392,408.899573156332,,,,,'','SRID=4326;LINESTRING(7.02030007890785 51.5652522861848,7.01990482018284 51.5615742034544)'
88229,16345,49073,220000;110000,6,1,,Gladbeck West+Hugo Ost,RWE,2392,4021.90232948691,,,,,'','SRID=4326;LINESTRING(7.03761931936352 51.5985600348228,7.02030007890785 51.5652522861848)'
88763,51000,49327,380000,12,4;1,50,,RWE,4308,21218.2114536611,,,,,'','SRID=4326;LINESTRING(8.1907717462816 51.1882709160514,8.03254096500081 51.3235148855919)'
89083,52648,52653,220000,3,,,,,,299.89213998477,,,,,'','SRID=4326;LINESTRING(6.5833926725461 51.0540473088838,6.58749258350282 51.0532408975873)'
89225,51426,48975,220000,6,1,50,220kV Utfort West+Uerdingen West,RWE,2339,4338.34851651966,,,,,'','SRID=4326;LINESTRING(6.61389829178493 51.4736192957669,6.58449050365482 51.4393552658584)'
89411,48528,48556,380000,6,4,50,Krümmel - Görries,50Hertz Transmission,,2890.7388258409,,,,,'','SRID=4326;LINESTRING(10.4166524814006 53.4140699674987,10.4540731520335 53.4174580824576)'
89509,49254,16772,110000,6,2,50,110 kV Berg Ost; Lindern Ost,RWE,2463,439.565287326013,,,,,'','SRID=4326;LINESTRING(6.45064485008756 50.8732804057914,6.45659087615362 50.8712553400326)'
89809,48806,68151,110000,4,1,16.7,,DB_Energie,,188.924086762818,,,,,'','SRID=4326;LINESTRING(6.67883912064144 51.6558062986481,6.67639920649824 51.6565924757544)'
90295,48777,48776,380000,3,4,50,,RWE,4327,389.553298016511,,,,,'','SRID=4326;LINESTRING(7.42474524551043 51.4592583943398,7.42265962691529 51.4625204039347)'
90538,48657,48656,220000;110000,6,,50,300,TenneT;EON_Netz,300,446.100189080877,,,,,'','SRID=4326;LINESTRING(8.13113295389502 53.5569710109766,8.12445775268178 53.5575656730513)'
92030,48404,48412,110000,6,1,50,110 kV Hülsberg Nord+Süd,RWE,,48.4206650763457,,,,,'','SRID=4326;LINESTRING(6.94848300587751 51.0730053618564,6.94841922549234 51.0725606953603)'
92324,54984,54983,380000;110000,12,4,50,RWE 4562 Ronsdorf - Bomig,RWE,4562,625.900184618304,,,,,'','SRID=4326;LINESTRING(7.24167685510749 51.2272408956771,7.23290552501028 51.2260385877182)'
92335,50492,50493,220000,9,2,,,RWE,,151.972203663635,,,,,'','SRID=4326;LINESTRING(6.73186891765122 51.518809973085,6.73062708660246 51.5199484966121)'
92420,54227,70074,220000,3,2,,,,Anlage 316,1694.48712264037,,,,,'','SRID=4326;LINESTRING(9.13992916019949 49.1582246163386,9.15118605993971 49.1433395015654)'
92845,51056,70813,110000,6,1,50,,EON_Netz,,196.139559388301,,,,,'','SRID=4326;LINESTRING(8.65776283319323 50.6096344969138,8.65581372087903 50.6048234758044)'
93340,49104,49103,220000,6,3,,220kV Polsum Süd+Scholven D,Amprion,2638,3332.09430006834,,,,,'','SRID=4326;LINESTRING(7.0522095852727 51.6554570927607,7.03125575244991 51.628566404305)'
94136,70254,49732,220000,6,1,50,202 UW-HH-Nord UW-Itzehoe-West,TenneT,,12071.8651748244,,,,,'','SRID=4326;LINESTRING(9.44943467885108 53.9670755867182,9.45967747872262 53.8646575042439)'
95009,54779,54778,380000;220000,6,4;2,,HUEFF-WIESL-NEURO;WIESL-NEURO,EnBW,7580,580.286589287447,,,,,'','SRID=4326;LINESTRING(8.67009930715852 49.3092022842852,8.6725802743102 49.3045323146263)'
95100,52302,52472,220000,3,2,50,220 kV Niederstedem West,RWE,,209.141468484533,,,,,'','SRID=4326;LINESTRING(6.57711982674862 49.7705765735541,6.5785890213958 49.7689413757301)'
96263,48505,16794,380000;110000,9,,50,2x 380 kV ; 1x 110 kV,EnBW Transportnetze AG,,9507.002000568,,,,,'','SRID=4326;LINESTRING(8.87181474656616 48.6283304031946,8.78574565001367 48.5837419032029)'
97371,49972,70140,380000,6,4,,Donau Ost;Donau West,RWE,4528,327.075157716356,,,,,'','SRID=4326;LINESTRING(10.0763383124259 48.2648958880007,10.0828338372403 48.2674353649519)'
97771,48407,50522,0,3,2,,,RWE,,28.0085195235455,,,,,'','SRID=4326;LINESTRING(6.96488148189453 51.0657097062155,6.96529865951248 51.0657195854389)'
98064,17089,54460,380000;110000,12,4;1,,,TenneT,3010,8792.40116879308,,,,,'','SRID=4326;LINESTRING(9.74619344509391 50.9168530378197,9.8109429194945 50.8576705933844)'
99323,16526,48788,220000;110000,12,2;1,50,220 kV Wesel Ost; 110 kV Götterswick Süd; Wallach Ost|West,RWE,2435,686.324645555127,,,,,'','SRID=4326;LINESTRING(6.57732656216725 51.556382978496,6.5878823625046 51.5592379995823)'
99935,49972,53245,220000,3,2,,Iller Ltg.,RWE,4521,246.325801737882,,,,,'','SRID=4326;LINESTRING(10.0763383124259 48.2648958880007,10.0782803802386 48.2667067117062)'
100069,50245,34882,380000;220000,12,,50,,,,24617.6371919435,,,,,'','SRID=4326;LINESTRING(8.27359749345576 49.0479650983143,8.30844367240066 49.2571328218542)'
100951,48412,49331,220000,6,2,50,220 kV Eller Ost; Itterbach Ost,RWE,2354,9559.65420640205,,,,,'','SRID=4326;LINESTRING(6.94841922549234 51.0725606953603,6.93575136301875 51.142091074346)'
101532,50765,50137,380000;110000,6;6,4;1,,,TenneT;EON_Netz,Leitung 3005,3444.01211350772,,,,,'','SRID=4326;LINESTRING(8.53104908432966 50.5956420097163,8.48275053425827 50.5919034758504)'
101574,48673,48672,380000,3,3,50,504,50Hertz,504,415.599111310316,,,,,'','SRID=4326;LINESTRING(12.1171522649608 51.5115855994746,12.1189289529298 51.5151644157693)'
101742,16683,49171,220000;110000,12,2;1,,,RWE,4582,1088.54401639767,,,,,'','SRID=4326;LINESTRING(6.94758204563946 51.4987851025567,6.9306456084384 51.4978751972989)'
102388,49075,49074,220000;110000,12,2;1,,,RWE,2412,683.755245835686,,,,,'','SRID=4326;LINESTRING(6.88362042028225 51.4586218829388,6.88127464958083 51.4528179806137)'
102856,70062,48683,380000;220000,12,2,50,,TenneT,,1129.69925212252,,,,,'','SRID=4326;LINESTRING(8.5167530826745 53.2019252844292,8.49611989113724 53.1993159860928)'
103523,54887,54888,380000,3,3,,454,Vattenfall_Europe_Transmission,454,207.75924264075,,,,,'','SRID=4326;LINESTRING(10.3880042188432 51.0062371131129,10.3907436313021 51.0069739699321)'
104023,53713,48703,380000,6,4,50,,,,128.850802037646,,,,,'','SRID=4326;LINESTRING(8.81154048594759 50.2045311006509,8.81095891663265 50.2056397942199)'
104236,23686,49690,220000,6,1,,220kV Cappenberg Nord+Elmenhorst Süd,RWE,2645,1603.54505762871,,,,,'','SRID=4326;LINESTRING(7.32428206403666 51.621387962042,7.34371343395865 51.6131049996992)'
104890,70076,49709,220000,3,4,,,RWE,,751.612939494605,,,,,'','SRID=4326;LINESTRING(7.1863467054998 51.5504793167481,7.18416581230287 51.5588702900879)'
104904,48606,48640,380000;220000,9,4;2,50,,RWE,4577,269.421340271608,,,,,'','SRID=4326;LINESTRING(6.58395313145186 51.4395795845707,6.5866100785677 51.4380978063695)'
105674,55032,25079,380000,6,4,50,,TenneT,,11648.8445889419,,,,,'','SRID=4326;LINESTRING(9.58262540008364 51.3345117894972,9.51424554651402 51.2590220984252)'
105744,54565,54566,220000;110000,,,50,220 kV Windesheim,RWE,2327,188.838796171935,,,,,'','SRID=4326;LINESTRING(7.89862488351527 49.8603024871273,7.89633166425797 49.8611534700947)'
105762,20664,51486,110000,3,2,50,,REW,2426,3566.50473943633,,,,,'','SRID=4326;LINESTRING(7.1482636709663 49.2851261916415,7.12143447971918 49.3098488713945)'
106189,49765,51058,380000;110000,12,4;2,,,,Leitung 3023,10328.7768686043,,,,,'','SRID=4326;LINESTRING(8.66202147646066 50.5194555037566,8.65387294834994 50.595043880217)'
106419,51053,50765,380000;110000,12,4;1,,,TenneT;EON_Netz,Leitung 3005,8970.49323943782,,,,,'','SRID=4326;LINESTRING(8.64750110820815 50.607532710775,8.53104908432966 50.5956420097163)'
106530,18667,51100,220000;110000,6,,,Anlage 9333,,,1026.75254437908,,,,,'','SRID=4326;LINESTRING(9.04558215624615 48.9028242410532,9.04710139098889 48.8918369730262)'
107018,51970,51969,220000;110000,6,2,,,RWE,2614,661.160952520024,,,,,'','SRID=4326;LINESTRING(7.16653080529726 51.3776831087891,7.16631871305868 51.3836232076569)'
107780,54719,54718,220000,3,,50,,,,170.859138669447,,,,,'','SRID=4326;LINESTRING(8.0693282335269 49.5808056984738,8.06757696788051 49.5797572859285)'
107944,53105,48800,110000,3,1,,110kV Wehofen West,RWE,,264.725968826211,,,,,'','SRID=4326;LINESTRING(6.7739201340792 51.5307843982085,6.77089002679434 51.5293206139641)'
108989,51241,51246,220000,6,1,,,RWE,2316,107.810548581503,,,,,'','SRID=4326;LINESTRING(6.78958001526961 51.5063512085347,6.78821197092343 51.5067242628662)'
109601,50672,70196,110000,6,1,50,110kV Hesseln Ost,RWE,0054,1132.33123023867,,,,,'','SRID=4326;LINESTRING(8.33426512633724 52.0724959980904,8.31885603430513 52.0660524475265)'
109643,50523,50524,380000,6,4,,,Lechwerke,L11;A12,382.450044049499,,,,,'','SRID=4326;LINESTRING(11.0317064087236 48.3970926799858,11.03276237834 48.3937138026419)'
110031,54336,54335,220000,3,2,50,Elsenz,Badenwerk,,122.708523481022,,,,,'','SRID=4326;LINESTRING(8.75302988772633 49.3096260809249,8.75391068586241 49.3086713034165)'
110557,70214,49268,380000,12,4;3,,'AS GKRO;GKRO GR I;DIP GKB I, II',,412;417;3020;,10594.7611179856,,,,,'','SRID=4326;LINESTRING(8.95872398704777 50.082621680098,9.09449425959082 50.1187688690083)'
110573,48406,48408,220000,12,2,50,220 kV Niederaußem 4d; Stommeln Nord; Wiesdorf Ltg.,RWE,2429,1434.81889989802,,,,,'','SRID=4326;LINESTRING(6.96429910409584 51.0643006815507,6.96506851113669 51.0517391654628)'
110990,52261,52258,380000,9,4,50,Kühmoos - Daxlanden,EnBW;Amprion,7510,6347.75196244531,,,,,'','SRID=4326;LINESTRING(7.95193055314881 47.596434280668,7.87221162938478 47.6032427153212)'
111242,49279,52257,380000,6,,50,Koppelleitung Laufenburg (CH) - Sierentz (F),,,5213.02164150773,,,,,'','SRID=4326;LINESTRING(7.93988100108527 47.597648668576,7.87505335995456 47.6002661671729)'
113049,51963,49078,220000,3,1,,,RWE,4184,167.651596951916,,,,,'','SRID=4326;LINESTRING(6.90107181164378 51.4957977952566,6.90274690015408 51.496898361478)'
113242,48808,48790,220000,6,2,,,RWE,,496.877500591786,,,,,'','SRID=4326;LINESTRING(6.68373152534181 51.6406280729317,6.67952579284462 51.6372136140338)'
114022,50930,70664,110000,6,1,,,RWE,1529,850.939231971287,,,,,'','SRID=4326;LINESTRING(7.97137270101148 51.6697692079712,7.97134987804717 51.6781283650567)'
114445,51684,51004,380000;110000,18,4;1,50,,RWE,4315,3453.00717278714,,,,,'','SRID=4326;LINESTRING(8.0037513076177 51.4444034021868,7.98536207509955 51.4690709759195)'
114465,48526,49000,380000;110000,12,,50,KKW Krümmel - Hamburg/OST,50Hertz Transmission,,27561.4240765554,,,,,'','SRID=4326;LINESTRING(10.4194293536068 53.4152576748809,10.1592768879997 53.5511301890786)'
114634,51122,51484,220000;110000,12,4;1,50,,RWE,4197,4748.12677982622,,,,,'','SRID=4326;LINESTRING(7.15620431178019 50.5527307687869,7.20011791545521 50.5205889638786)'
116604,49088,49071,220000,12,2;1,,,RWE,2356,237.289840819385,,,,,'','SRID=4326;LINESTRING(7.0192884860664 51.5566519066785,7.01942323335902 51.5587941675961)'
116674,48640,51425,220000,3,,,220kV Ürdingen West,RWE,,232.118777604899,,,,,'','SRID=4326;LINESTRING(6.5866100785677 51.4380978063695,6.5835532913189 51.4379647004422)'
116770,51356,51352,380000,6,,,,,,361.190627866751,,,,,'','SRID=4326;LINESTRING(8.03960908931931 47.5609838760918,8.03509676181566 47.5606404696196)'
117450,20742,52446,220000;110000,12,1,,,,230;234;142,986.720154069553,,,,,'','SRID=4326;LINESTRING(13.0028160714901 48.2619224732965,13.0008189014053 48.2716668034381)'
118447,54227,50466,380000,3,2,,,Energieversorgung Schwaben AG,Anlage 316,958.248367437277,,,,,'','SRID=4326;LINESTRING(9.13992916019949 49.1582246163386,9.14324403342942 49.149929091438)'
118474,51636,70218,380000,3,4,50,,Amprion,,198.568786291297,,,,,'','SRID=4326;LINESTRING(7.31314789709038 52.4762526935278,7.32071021014467 52.4713640731429)'
118929,50992,50991,380000,6,4,50,380kV Sauerland Nord+Süd,RWE,4335,318.328534688318,,,,,'','SRID=4326;LINESTRING(8.61954356027272 51.4355062868611,8.61509088090393 51.4362172081932)'
119050,54783,54460,380000,6,4,,,TenneT,3010,37423.2182889478,,,,,'','SRID=4326;LINESTRING(9.75108412969483 50.559355578259,9.8109429194945 50.8576705933844)'
119216,53208,48807,110000,3,1,,110kV Lohberg Ltg,RWE,,295.442274700934,,,,,'','SRID=4326;LINESTRING(6.68624968274625 51.6352534663495,6.6849759615049 51.6377994619084)'
119503,50208,50209,380000;110000,,,,,,,950.034204448157,,,,,'','SRID=4326;LINESTRING(8.35827871084927 49.0642469702421,8.34557545475348 49.0661181127836)'
119937,49560,49563,380000,3,,,,,,203.288188953889,,,,,'','SRID=4326;LINESTRING(9.42053590549991 48.6763723623796,9.42294662439637 48.6754578079037)'
120209,16710,48804,380000;220000;110000,19,4;2;1,50;16.7,,RWE,4569,6442.67560316865,,,,,'','SRID=4326;LINESTRING(6.85737462758855 51.679255553763,6.76513092750785 51.6690419818275)'
120380,21269,52341,220000;110000,12,2;1,50,Uchtelfangen - Heinitz,RWE,2411,4931.15046095578,,,,,'','SRID=4326;LINESTRING(7.04940261601196 49.3447125895415,7.00225310451294 49.3737145866656)'
120554,52302,52303,220000,9,2,50,220 kV Heisdorf - Quint Nord; Niederstedem West,RWE,,3240.84131595937,,,,,'','SRID=4326;LINESTRING(6.57711982674862 49.7705765735541,6.5675481875648 49.7990552886766)'
121397,54570,54795,380000;220000,12,4;2,50,380 kV Bürstadt Ltg.; 220 kV Anilin 3c|4d; Roxheim Nord,RWE,4542,7171.12550759354,,,,,'','SRID=4326;LINESTRING(8.41651945515918 49.629055400899,8.39247065668801 49.5677429089957)'
123403,48555,48554,380000,6,,50,,,4114,210.530070252556,,,,,'','SRID=4326;LINESTRING(8.44196522372868 50.0598143852472,8.43971907619226 50.0585753714553)'
123705,20623,52327,220000,6,,50,,,,939.690561631315,,,,,'','SRID=4326;LINESTRING(6.17793030343284 49.9530662660969,6.19075109928226 49.9554718615811)'
124326,70140,49358,220000,3,2,,,LEW,,203.864573559799,,,,,'','SRID=4326;LINESTRING(10.0828338372403 48.2674353649519,10.0863772552205 48.2655087120818)'
124565,19667,48540,380000,6,4,50,,,,2134.14033660059,,,,,'','SRID=4326;LINESTRING(8.61862708170849 50.0922508648223,8.60299371813033 50.10949601252)'
124584,53778,53779,380000;220000,12,4;2,50,Ensdorf - Uchtelfangen Nord |Süd ; Uchtelfangen Taubental Nord|Süd,Amprion,4545,32.0563938431571,,,,,'','SRID=4326;LINESTRING(6.79703414566571 49.3333987108893,6.79702749813261 49.3336986067436)'
125132,51063,51068,220000;110000,6,,,'Anlage 313 ; HOHCK-PULVE, NWHEI-PULVE',,,9960.016312594,,,,,'','SRID=4326;LINESTRING(9.06058043216404 48.9085485005272,9.18480611718519 48.9221032708184)'
125513,51080,51079,380000,3,,,,,,156.880895771369,,,,,'','SRID=4326;LINESTRING(9.20755756872303 48.923193367787,9.20969762522439 48.9233794752068)'
126675,49613,16990,380000,6,2,,Kriegenbrunn - Redwitz;Raitersaich - Kriegenbrunn,TenneT TSO GmbH,432;438,2594.08163254644,,,,,'','SRID=4326;LINESTRING(10.9354551599652 49.5636823602756,10.9729120099369 49.5585470794242)'
126723,70240,51724,110000,12,1,50,'110kV Rühle Ost,110kV Hanekenfähr-Holthausen,110kV Rühle Ost,110kV Hanekenfähr-Holthausen',RWE AG,,706.028391135164,,,,,'','SRID=4326;LINESTRING(7.30534459801476 52.4800010371722,7.31295709492403 52.4699261964363)'
128069,16725,52190,380000,6,4,50,,,,3486.45850234145,,,,,'','SRID=4326;LINESTRING(6.21618621231909 50.9123735385134,6.21409867284264 50.9435797768194)'
128364,49438,49481,220000;110000,6;6,2;1,50,220 kV Merheim Ost|West;110 kV Moitzfeld West;Springborn West,RWE,2380,2511.31625939148,,,,,'','SRID=4326;LINESTRING(7.03222117188576 50.972375486188,7.04002268080222 50.9504959127482)'
130022,70073,49999,380000;220000,6,2,,Brauweiler (DE) - Bludenz-West (AT),RWE,4508,60417.4925493454,,,,,'','SRID=4326;LINESTRING(9.42525731498124 48.0641302390768,9.21822308642833 48.5324241121325)'
131761,48945,62468,380000,3,4,,Grafenrheinfeld - Eltmann,,422,255.646982923798,,,,,'','SRID=4326;LINESTRING(10.6606693180428 49.9752226171771,10.6626551338099 49.9771450691584)'
132076,51273,60440,220000;110000,6,2;1,50,,EON_Netz,211;133A,6.00259452760384,,,,,'','SRID=4326;LINESTRING(10.2010092025018 54.3400656145711,10.2009086810215 54.3400920087268)'
